336
0,13.998644,14.664654
1,13.998644,14.664654
2,13.998644,14.664654
3,13.998644,14.664654
4,13.998644,14.664654
5,13.998644,14.664654
6,13.998644,14.664654
7,13.998644,14.664654
8,13.998644,14.664654
9,13.998644,14.664654
10,13.998644,14.664654
11,13.998644,14.664654
12,13.998644,14.664654
13,13.998644,14.664654
14,13.998644,14.664654
15,13.998644,14.664654
16,13.998644,14.664654
17,13.998644,14.664654
18,13.998644,14.664654
19,13.998644,14.664654
20,13.998644,14.664654
21,13.998644,14.664654
22,13.998644,14.664654
23,13.998644,14.664654
24,13.998644,14.664654
25,13.998644,14.664654
26,13.998644,14.664654
27,13.998644,14.664654
28,13.998644,14.664654
29,13.998644,14.664654
30,13.998644,14.664654
31,13.998644,14.664654
32,13.998644,14.664654
33,13.998644,14.664654
34,13.998644,14.664654
35,13.998644,14.664654
36,13.998644,14.664654
37,13.998644,14.664654
38,13.998644,14.664654
39,13.998644,14.664654
40,13.998644,14.664654
41,13.998644,14.664654
42,13.998644,14.664654
43,13.998644,14.664654
44,13.998644,14.664654
45,13.998644,14.664654
46,13.998644,14.664654
47,13.998644,14.664654
48,13.998644,14.664654
49,13.998644,14.664654
50,13.998644,14.664654
51,13.998644,14.664654
52,13.998644,14.664654
53,13.998644,14.664654
54,13.998644,14.664654
55,13.998644,14.664654
56,13.998644,14.664654
57,13.998644,14.664654
58,13.998644,14.664654
59,13.998644,14.664654
60,13.998644,14.664654
61,13.998644,14.664654
62,13.998644,14.664654
63,13.998644,14.664654
64,13.998644,14.664654
65,13.998644,14.664654
66,13.998644,14.664654
67,13.998644,14.664654
68,13.998644,14.664654
69,13.998644,14.664654
70,13.998644,14.664654
71,13.998644,14.664654
72,13.998644,14.664654
73,13.998644,14.664654
74,13.998644,14.664654
75,13.998644,14.664654
76,13.998644,14.664654
77,13.998644,14.664654
78,13.998644,14.664654
79,13.998644,14.664654
80,13.998644,14.664654
81,13.998644,14.664654
82,13.998644,14.664654
83,13.998644,14.664654
84,13.998644,14.664654
85,13.998644,14.664654
86,13.998644,14.664654
87,13.998644,14.664654
88,13.998644,14.664654
89,13.998644,14.664654
90,13.998644,14.664654
91,13.998644,14.664654
92,13.998644,14.664654
93,13.998644,14.664654
94,13.998644,14.664654
95,13.998644,14.664654
96,13.998644,14.664654
97,13.998644,14.664654
98,13.998644,14.664654
99,13.998644,14.664654
100,13.998644,14.664654
101,13.998644,14.664654
102,13.998644,14.664654
103,13.998644,14.664654
104,13.998644,14.664654
105,13.998644,14.664654
106,13.998644,14.664654
107,13.998644,14.664654
108,13.998644,14.664654
109,13.998644,14.664654
110,13.998644,14.664654
111,13.998644,14.664654
112,13.998644,14.664654
113,13.998644,14.664654
114,13.998644,14.664654
115,13.998644,14.664654
116,13.998644,14.664654
117,13.998644,14.664654
118,13.998644,14.664654
119,13.998644,14.664654
120,13.998644,14.664654
121,13.998644,14.664654
122,13.998644,14.664654
123,13.998644,14.664654
124,13.998644,14.664654
125,13.998644,14.664654
126,13.998644,14.664654
127,13.998644,14.664654
128,13.998644,14.664654
129,13.998644,14.664654
130,13.998644,14.664654
131,13.998644,14.664654
132,13.998644,14.664654
133,13.998644,14.664654
134,13.998644,14.664654
135,13.998644,14.664654
136,13.998644,14.664654
137,13.998644,14.664654
138,13.998644,14.664654
139,13.998644,14.664654
140,13.998644,14.664654
141,13.998644,14.664654
142,13.998644,14.664654
143,13.998644,14.664654
144,13.998644,14.664654
145,13.998644,14.664654
146,13.998644,14.664654
147,13.998644,14.664654
148,13.998644,14.664654
149,13.998644,14.664654
150,13.998644,14.664654
151,13.998644,14.664654
152,13.998644,14.664654
153,13.998644,14.664654
154,13.998644,14.664654
155,13.998644,14.664654
156,13.998644,14.664654
157,13.998644,14.664654
158,13.998644,14.664654
159,13.998644,14.664654
160,13.998644,14.664654
161,13.998644,14.664654
162,13.998644,14.664654
163,13.998644,14.664654
164,13.998644,14.664654
165,13.998644,14.664654
166,13.998644,14.664654
167,13.998644,14.664654
168,13.998644,14.664654
169,13.998644,14.664654
170,13.998644,14.664654
171,13.998644,14.664654
172,13.998644,14.664654
173,13.998644,14.664654
174,13.998644,14.664654
175,13.998644,14.664654
176,13.998644,14.664654
177,13.998644,14.664654
178,13.998644,14.664654
179,13.998644,14.664654
180,13.998644,14.664654
181,13.998644,14.664654
182,13.998644,14.664654
183,13.998644,14.664654
184,13.998644,14.664654
185,13.998644,14.664654
186,13.998644,14.664654
187,13.998644,14.664654
188,13.998644,14.664654
189,13.998644,14.664654
190,13.998644,14.664654
191,13.998644,14.664654
192,13.998644,14.664654
193,13.998644,14.664654
194,13.998644,14.664654
195,13.998644,14.664654
196,13.998644,14.664654
197,13.998644,14.664654
198,13.998644,14.664654
199,13.998644,14.664654
200,13.998644,14.664654
201,13.998644,14.664654
202,13.998644,14.664654
203,13.998644,14.664654
204,13.998644,14.664654
205,13.998644,14.664654
206,13.998644,14.664654
207,13.998644,14.664654
208,13.998644,14.664654
209,13.998644,14.664654
210,13.998644,14.664654
211,13.998644,14.664654
212,13.998644,14.664654
213,13.998644,14.664654
214,13.998644,14.664654
215,13.998644,14.664654
216,13.998644,14.664654
217,13.998644,14.664654
218,13.998644,14.664654
219,13.998644,14.664654
220,13.998644,14.664654
221,13.998644,14.664654
222,13.998644,14.664654
223,13.998644,14.664654
224,13.998644,14.664654
225,13.998644,14.664654
226,13.998644,14.664654
227,13.998644,14.664654
228,13.998644,14.664654
229,13.998644,14.664654
230,13.998644,14.664654
231,13.998644,14.664654
232,13.998644,14.664654
233,13.998644,14.664654
234,13.998644,14.664654
235,13.998644,14.664654
236,13.998644,14.664654
237,13.998644,14.664654
238,13.998644,14.664654
239,13.998644,14.664654
240,13.998644,14.664654
241,13.998644,14.664654
242,13.998644,14.664654
243,13.998644,14.664654
244,13.998644,14.664654
245,13.998644,14.664654
246,13.998644,14.664654
247,13.998644,14.664654
